Enum Name,Bukkit Material Name,Normaler Name,Datei Name,Potion Type,Translation Name
POLISHED_BLACKSTONE_BRICKS,POLISHED_BLACKSTONE_BRICKS,Polierte Schwarzsteinziegel,customfont/all_items/polished_blackstone_bricks.png,,
POLISHED_BLACKSTONE_BUTTON,POLISHED_BLACKSTONE_BUTTON,Polierter Schwarzsteinknopf,customfont/all_items/button_polished_blackstone.png,,
POLISHED_BLACKSTONE_PRESSURE_PLATE,POLISHED_BLACKSTONE_PRESSURE_PLATE,Polierte Schwarzsteindruckplatte,customfont/all_items/pressure_plate_polished_blackstone.png,,
POLISHED_BLACKSTONE_SLAB,POLISHED_BLACKSTONE_SLAB,Polierte Schwarzsteinstufe,customfont/all_items/slab_polished_blackstone.png,,
POLISHED_BLACKSTONE_STAIRS,POLISHED_BLACKSTONE_STAIRS,Polierte Schwarzsteintreppe,customfont/all_items/stairs_polished_blackstone.png,,
POLISHED_BLACKSTONE_WALL,POLISHED_BLACKSTONE_WALL,Polierte Schwarzsteinmauer,customfont/all_items/wall_polished_blackstone.png,,
POLISHED_DEEPSLATE,POLISHED_DEEPSLATE,Polierter Tiefenschiefer,customfont/all_items/polished_deepslate.png,,
POLISHED_DEEPSLATE_SLAB,POLISHED_DEEPSLATE_SLAB,Polierte Tiefenschieferstufe,customfont/all_items/slab_polished_deepslate.png,,
POLISHED_DEEPSLATE_STAIRS,POLISHED_DEEPSLATE_STAIRS,Polierte Tiefenschiefertreppe,customfont/all_items/stairs_polished_deepslate.png,,
POLISHED_DEEPSLATE_WALL,POLISHED_DEEPSLATE_WALL,Polierte Tiefenschiefermauer,customfont/all_items/wall_polished_deepslate.png,,
POLISHED_DIORITE,POLISHED_DIORITE,Polierter Diorit,customfont/all_items/polished_diorite.png,,
POLISHED_DIORITE_SLAB,POLISHED_DIORITE_SLAB,Polierte Dioritstufe,customfont/all_items/slab_polished_diorite.png,,
POLISHED_DIORITE_STAIRS,POLISHED_DIORITE_STAIRS,Polierte Diorittreppe,customfont/all_items/stairs_polished_diorite.png,,
POLISHED_GRANITE,POLISHED_GRANITE,Polierter Granit,customfont/all_items/polished_granite.png,,
POLISHED_GRANITE_SLAB,POLISHED_GRANITE_SLAB,Polierte Granitstufe,customfont/all_items/slab_polished_granite.png,,
POLISHED_GRANITE_STAIRS,POLISHED_GRANITE_STAIRS,Polierte Granittreppe,customfont/all_items/stairs_polished_granite.png,,
POPPED_CHORUS_FRUIT,POPPED_CHORUS_FRUIT,Geplatzte Chorusfrucht,item/popped_chorus_fruit.png,,
POPPY,POPPY,Mohn,block/poppy.png,,
PORKCHOP,PORKCHOP,Rohes Schweinefleisch,item/porkchop.png,,
PORKCHOP_COOKED,COOKED_PORKCHOP,Gebratenes Schweinefleisch,item/cooked_porkchop.png,,
POTATO,POTATO,Kartoffel,item/potato.png,,
POTATO_BAKED,BAKED_POTATO,Ofenkartoffel,item/baked_potato.png,,
POTATO_POISONOUS,POISONOUS_POTATO,Giftige Kartoffel,item/poisonous_potato.png,,
POTION_AWKWARD,POTION,Seltsamer Trank,customfont/all_items/potion_water.png,AWKWARD,
POTION_FIRE_RESISTANCE,POTION,Trank der Feuerresistenz,customfont/all_items/potion_fire.png,FIRE_RESISTANCE,
POTION_FIRE_RESISTANCE_LONG,POTION,Trank der Feuerresistenz (+),customfont/all_items/potion_fire.png,LONG_FIRE_RESISTANCE,
POTION_HARMING,POTION,Trank des Schadens,customfont/all_items/potion_damage.png,HARMING,
POTION_HARMING_STRONG,POTION,Trank des Schadens (II),customfont/all_items/potion_damage.png,STRONG_HARMING,
POTION_HEALING,POTION,Trank der Heilung,customfont/all_items/potion_heal.png,HEALING,
POTION_HEALING_STRONG,POTION,Trank der Heilung (II),customfont/all_items/potion_heal.png,STRONG_HEALING,
POTION_INVISIBILITY,POTION,Trank der Unsichtbarkeit,customfont/all_items/potion_invis.png,INVISIBILITY,
POTION_INVISIBILITY_LONG,POTION,Trank der Unsichtbarkeit (+),customfont/all_items/potion_invis.png,LONG_INVISIBILITY,
POTION_LEAPING,POTION,Trank der Sprungkraft,customfont/all_items/potion_jump.png,LEAPING,
POTION_LEAPING_LONG,POTION,Trank der Sprungkraft (+),customfont/all_items/potion_jump.png,LONG_LEAPING,
POTION_LEAPING_STRONG,POTION,Trank der Sprungkraft (II),customfont/all_items/potion_jump.png,STRONG_LEAPING,
POTION_MUNDANE,POTION,Gewöhnlicher Trank,customfont/all_items/potion_water.png,MUNDANE,
POTION_NIGHT_VISION,POTION,Trank der Nachtsicht,customfont/all_items/potion_night.png,NIGHT_VISION,
POTION_NIGHT_VISION_LONG,POTION,Trank der Nachtsicht (+),customfont/all_items/potion_night.png,LONG_NIGHT_VISION,
POTION_POISON,POTION,Trank der Vergiftung,customfont/all_items/potion_poison.png,POISON,
POTION_POISON_LONG,POTION,Trank der Vergiftung (+),customfont/all_items/potion_poison.png,LONG_POISON,
POTION_POISON_STRONG,POTION,Trank der Vergiftung (II),customfont/all_items/potion_poison.png,STRONG_POISON,
POTION_REGENERATION,POTION,Trank der Regeneration,customfont/all_items/potion_regen.png,REGENERATION,
POTION_REGENERATION_LONG,POTION,Trank der Regeneration (+),customfont/all_items/potion_regen.png,LONG_REGENERATION,
POTION_REGENERATION_STRONG,POTION,Trank der Regeneration (II),customfont/all_items/potion_regen.png,STRONG_REGENERATION,
POTION_SLOW_FALLING,POTION,Trank des sanften Falls,customfont/all_items/potion_slow_falling.png,SLOW_FALLING,
POTION_SLOW_FALLING_LONG,POTION,Trank des sanften Falls (+),customfont/all_items/potion_slow_falling.png,LONG_SLOW_FALLING,
POTION_SLOWNESS,POTION,Trank der Langsamkeit,customfont/all_items/potion_slowness.png,SLOWNESS,
POTION_SLOWNESS_LONG,POTION,Trank der Langsamkeit (+),customfont/all_items/potion_slowness.png,LONG_SLOWNESS,
POTION_SLOWNESS_STRONG,POTION,Trank der Langsamkeit (II),customfont/all_items/potion_slowness.png,STRONG_SLOWNESS,
POTION_STRENGTH,POTION,Trank der Stärke,customfont/all_items/potion_strength.png,STRENGTH,
POTION_STRENGTH_LONG,POTION, Trank der Stärke (+),customfont/all_items/potion_strength.png,LONG_STRENGTH,
POTION_STRENGTH_STRONG,POTION,Trank der Stärke (II),customfont/all_items/potion_strength.png,STRONG_STRENGTH,
POTION_SWIFTNESS,POTION,Trank der Schnelligkeit,customfont/all_items/potion_speed.png,SWIFTNESS,
POTION_SWIFTNESS_LONG,POTION,Trank der Schnelligkeit (+),customfont/all_items/potion_speed.png,LONG_SWIFTNESS,
POTION_SWIFTNESS_STRONG,POTION,Trank der Schnelligkeit (II),customfont/all_items/potion_speed.png,STRONG_SWIFTNESS,
POTION_THICK,POTION,Dickflüssiger Trank,customfont/all_items/potion_water.png,THICK,
POTION_TURTLE_MASTER,POTION,Trank des Schildkrötenmeisters,customfont/all_items/potion_turtle.png,TURTLE_MASTER,
POTION_TURTLE_MASTER_LONG,POTION,Trank des Schildkrötenmeisters (+),customfont/all_items/potion_turtle.png,LONG_TURTLE_MASTER,
POTION_TURTLE_MASTER_STRONG,POTION,Trank des Schildkrötenmeisters (II),customfont/all_items/potion_turtle.png,STRONG_TURTLE_MASTER,
POTION_WATER_BOTTLE,POTION,Wasserflasche,customfont/all_items/potion_water.png,WATER,
POTION_WATER_BREATHING,POTION,Trank der Unterwasseratmung,customfont/all_items/potion_water_breathing.png,WATER_BREATHING,
POTION_WATER_BREATHING_LONG,POTION,Trank der Unterwasseratmung (+),customfont/all_items/potion_water_breathing.png,LONG_WATER_BREATHING,
POTION_WEAKNESS,POTION,Trank der Schwäche,customfont/all_items/potion_weakness.png,WEAKNESS,
POTION_WEAKNESS_LONG,POTION,Trank der Schwäche (+),customfont/all_items/potion_weakness.png,LONG_WEAKNESS,
PRISMARINE,PRISMARINE,Prismarin,customfont/all_items/prismarine.png,,
PRISMARINE_BRICK_SLAB,PRISMARINE_BRICK_SLAB,Prismarinziegelstufe,customfont/all_items/slab_prismarine_brick.png,,
PRISMARINE_BRICK_STAIRS,PRISMARINE_BRICK_STAIRS,Prismarinziegeltreppe,customfont/all_items/stairs_prismarin_bricks.png,,
PRISMARINE_BRICKS,PRISMARINE_BRICKS,Prismarinziegel,customfont/all_items/prismarine_bricks.png,,
PRISMARINE_CRYSTALS,PRISMARINE_CRYSTALS,Prismarinkristall,item/prismarine_crystals.png,,
PRISMARINE_SHARD,PRISMARINE_SHARD,Prismarinscherbe,item/prismarine_shard.png,,
PRISMARINE_SLAB,PRISMARINE_SLAB,Prismarinstufe,customfont/all_items/slab_prismarine.png,,
PRISMARINE_STAIRS,PRISMARINE_STAIRS,Prismarintreppe,customfont/all_items/stairs_prismarine.png,,
PRISMARINE_WALL,PRISMARINE_WALL,Prismarinmauer,customfont/all_items/wall_prismarin.png,,
PUFFERFISH,PUFFERFISH,Kugelfisch,item/pufferfish.png,,
PUMPKIN,PUMPKIN,Kürbis,customfont/all_items/pumpkin.png,,
PUMPKIN_PIE,PUMPKIN_PIE,Kürbiskuchen,item/pumpkin_pie.png,,
PUMPKIN_SEEDS,PUMPKIN_SEEDS,Kürbiskerne,item/pumpkin_seeds.png,,
PURPUR_BLOCK,PURPUR_BLOCK,Purpurblock,customfont/all_items/purpur.png,,
PURPUR_PILLAR,PURPUR_PILLAR,Purpursäule,customfont/all_items/purpur_pillar.png,,
PURPUR_SLAB,PURPUR_SLAB,Purpurstufe,customfont/all_items/slab_purpur.png,,
PURPUR_STAIRS,PURPUR_STAIRS,Purpurtreppe,customfont/all_items/stairs_purpur.png,,
QUARTZ,QUARTZ,Netherquarz,item/quartz.png,,
QUARTZ_BLOCK,QUARTZ_BLOCK,Quarzblock,customfont/all_items/quartz_block.png,,
QUARTZ_BRICKS,QUARTZ_BRICKS,Quarzziegel,customfont/all_items/quartz_bricks.png,,
QUARTZ_PILLAR,QUARTZ_PILLAR,Quarzsäule,customfont/all_items/quartz_pillar.png,,
QUARTZ_SLAB,QUARTZ_SLAB,Quarzstufe,customfont/all_items/slab_quartz.png,,
QUARTZ_STAIRS,QUARTZ_STAIRS,Quarztreppe,customfont/all_items/stairs_quartz.png,,
RABBIT,RABBIT,Rohes Kaninchen,item/rabbit.png,,
RABBIT_COOKED,COOKED_RABBIT,Gebratenes Kaninchen,item/cooked_rabbit.png,,
RABBIT_FOOT,RABBIT_FOOT,Hasenpfote,item/rabbit_foot.png,,
RABBIT_HIDE,RABBIT_HIDE,Kaninchenfell,item/rabbit_hide.png,,
RABBIT_STEW,RABBIT_STEW,Kaninchenragout,item/rabbit_stew.png,,
RAIL,RAIL,Schiene,block/rail.png,,
RAIL_ACTIVATOR,ACTIVATOR_RAIL,Aktivierungsschiene,block/activator_rail.png,,
RAIL_DETECTOR,DETECTOR_RAIL,Sensorschiene,block/detector_rail.png,,
RAIL_POWERED,POWERED_RAIL,Antriebsschiene,block/powered_rail.png,,
RECOVERY_COMPASS,RECOVERY_COMPASS,Bergungskompass,item/recovery_compass_00.png,,
RED_NETHER_BRICK_SLAB,RED_NETHER_BRICK_SLAB,Rote Netherziegelstufe,customfont/all_items/slab_red_nether_bricks.png,,
REDSTONE,REDSTONE,Redstone-Staub,item/redstone.png,,
REDSTONE_BLOCK,REDSTONE_BLOCK,Redstoneblock,customfont/all_items/redstone_block.png,,
REDSTONE_LAMP,REDSTONE_LAMP,Redstone-Lampe,customfont/all_items/redstone_lamp.png,,
REDSTONE_ORE,REDSTONE_ORE,Redstone-Erz,customfont/all_items/redstone_ore.png,,
REDSTONE_ORE_DEEPSLATE,DEEPSLATE_REDSTONE_ORE,Tiefenschiefer-Redstone-Erz,customfont/all_items/deepslate_redstone_ore.png,,
REDSTONE_TORCH,REDSTONE_TORCH,Redstone-Fackel,block/redstone_torch.png,,
REPEATER,REPEATER,Redstone-Verstärker,item/repeater.png,,
RESPAWN_ANCHOR,RESPAWN_ANCHOR,Seelenanker,customfont/all_items/respawn_anchor.png,,
ROOTED_DIRT,ROOTED_DIRT,Wurzelerde,customfont/all_items/rooted_dirt.png,,
ROSE_BUSH,ROSE_BUSH,Rosenstrauch,block/rose_bush_top.png,,
ROTTEN_FLESH,ROTTEN_FLESH,Verrottetes Fleisch,item/rotten_flesh.png,,
SADDLE,SADDLE,Sattel,item/saddle.png,,
SALMON,SALMON,Roher Lachs,item/salmon.png,,
SALMON_COOKED,COOKED_SALMON,Gebratener Lachs,item/cooked_salmon.png,,
SAND,SAND,Sand,customfont/all_items/sand.png,,
SAND_RED,RED_SAND,Roter Sand,customfont/all_items/red_sand.png,,
SANDSTONE,SANDSTONE,Sandstein,customfont/all_items/sandstone.png,,
SANDSTONE_RED,RED_SANDSTONE,Roter Sandstein,customfont/all_items/red_sandstone.png,,
SANDSTONE_SLAB,SANDSTONE_SLAB,Sandsteinstufe,customfont/all_items/slab_sandstone.png,,
SANDSTONE_SLAB_RED,RED_SANDSTONE_SLAB,Rote Sandsteinstufe,customfont/all_items/slab_red_sandstone.png,,
SANDSTONE_STAIRS,SANDSTONE_STAIRS,Sandsteintreppe,customfont/all_items/stairs_sandstone.png,,
SANDSTONE_STAIRS_RED,RED_SANDSTONE_STAIRS,Rote Sandsteintreppe,customfont/all_items/stairs_red_sandstone.png,,
SANDSTONE_WALL,SANDSTONE_WALL,Sandsteinmauer,customfont/all_items/wall_sandstone.png,,
SANDSTONE_WALL_RED,RED_SANDSTONE_WALL,Rote Sandsteinmauer,customfont/all_items/wall_red_sandstone.png,,
SCAFFOLDING,SCAFFOLDING,Gerüst,customfont/all_items/scaffolding.png,,
SCULK,SCULK,Sculk,customfont/all_items/sculk.png,,
SCULK_CATALYST,SCULK_CATALYST,Sculk-Katalysator,customfont/all_items/sculk_catalyst.png,,
SCULK_SENSOR,SCULK_SENSOR,Sculk-Sensor,customfont/all_items/sculk_sensor.png,,
SCULK_SHRIEKER,SCULK_SHRIEKER,Sculk-Kreischer,customfont/all_items/sculk_shrieker.png,,
SCULK_VEIN,SCULK_VEIN,Sculk-Ader,customfont/all_items/sculk_vein.png,,
SEA_LANTERN,SEA_LANTERN,Seelaterne,customfont/all_items/sea_lantern.png,,
SEA_PICKLE,SEA_PICKLE,Meeresgurke,item/sea_pickle.png,,
SEAGRASS,SEAGRASS,Seegras,item/seagrass.png,,
SHEARS,SHEARS,Schere,item/shears.png,,
SHERD_ANGLER,ANGLER_POTTERY_SHERD,Angler-Töpferscherbe,item/angler_pottery_sherd.png,,
SHERD_ARCHER,ARCHER_POTTERY_SHERD,Schützen-Töpferscherbe,item/archer_pottery_sherd.png,,
SHERD_ARMS_UP,ARMS_UP_POTTERY_SHERD,Gebärden-Töpferscherbe,item/arms_up_pottery_sherd.png,,
SHERD_BLADE,BLADE_POTTERY_SHERD,Klingen-Töpferscherbe,item/blade_pottery_sherd.png,,
SHERD_BREWER,BREWER_POTTERY_SHERD,Brauer-Töpferscherbe,item/brewer_pottery_sherd.png,,
SHERD_BURN,BURN_POTTERY_SHERD,Flammen-Töpferscherbe,item/burn_pottery_sherd.png,,
SHERD_DANGER,DANGER_POTTERY_SHERD,Gefahren-Töpferscherbe,item/danger_pottery_sherd.png,,
SHERD_EXPLORER,EXPLORER_POTTERY_SHERD,Entdecker-Töpferscherbe,item/explorer_pottery_sherd.png,,
SHERD_FRIEND,FRIEND_POTTERY_SHERD,Freundes-Töpferscheibe,item/friend_pottery_sherd.png,,
SHERD_HEART,HEART_POTTERY_SHERD,Herz-Töpferscherbe,item/heart_pottery_sherd.png,,
SHERD_HEARTBREAKER,HEARTBREAK_POTTERY_SHERD,Herzschmerz-Töpferscherbe,item/heartbreak_pottery_sherd.png,,
SHERD_HOWL,HOWL_POTTERY_SHERD,Geheul-Töpferscherbe,item/howl_pottery_sherd.png,,
SHERD_MINER,MINER_POTTERY_SHERD,Bergarbeiter-Töpferscherbe,item/miner_pottery_sherd.png,,
SHERD_MOURNER,MOURNER_POTTERY_SHERD,Wimmerer-Töpferscherbe,item/mourner_pottery_sherd.png,,
SHERD_PLENTY,PLENTY_POTTERY_SHERD,Reichtums-Töpferscherbe,item/plenty_pottery_sherd.png,,
SHERD_PRIZE,PRIZE_POTTERY_SHERD,Juwelen-Töpferscherbe,item/prize_pottery_sherd.png,,
SHERD_SHEAF,SHEAF_POTTERY_SHERD,Garben-Töpferscherbe,item/sheaf_pottery_sherd.png,,
SHERD_SHELTER,SHELTER_POTTERY_SHERD,Zufluchts-Töpferscherbe,item/shelter_pottery_sherd.png,,
SHERD_SKULL,SKULL_POTTERY_SHERD,Totenkopf-Töpferscherbe,item/skull_pottery_sherd.png,,
SHERD_SNORT,SNORT_POTTERY_SHERD,Schnaub-Töpferscherbe,item/snort_pottery_sherd.png,,
SHIELD,SHIELD,Schild,customfont/all_items/shield.png,,
SHROOMLIGHT,SHROOMLIGHT,Pilzlicht,customfont/all_items/shroomlight.png,,
SHULKER_BOX,SHULKER_BOX,Shulker-Kiste,customfont/all_items/shulker_box.png,,
SHULKER_BOX_BLACK,BLACK_SHULKER_BOX,Schwarze Shulker-Kiste,customfont/all_items/shulker_box_black.png,,
SHULKER_BOX_BLUE,BLUE_SHULKER_BOX,Blaue Shulker-Kiste,customfont/all_items/shulker_box_blue.png,,
SHULKER_BOX_BROWN,BROWN_SHULKER_BOX,Braune Shulker-Kiste,customfont/all_items/shulker_box_brown.png,,
SHULKER_BOX_CYAN,CYAN_SHULKER_BOX,Türkise Shulker-Kiste,customfont/all_items/shulker_box_cyan.png,,
SHULKER_BOX_GRAY,GRAY_SHULKER_BOX,Graue Shulker-Kiste,customfont/all_items/shulker_box_gray.png,,
SHULKER_BOX_GREEN,GREEN_SHULKER_BOX,Grüne Shulker-Kiste,customfont/all_items/shulker_box_green.png,,
SHULKER_BOX_LIGHT_BLUE,LIGHT_BLUE_SHULKER_BOX,Hellblaue Shulker-Kiste,customfont/all_items/shulker_box_light_blue.png,,
SHULKER_BOX_LIGHT_GRAY,LIGHT_GRAY_SHULKER_BOX,Hellgraue Shulker-Kiste,customfont/all_items/shulker_box_light_gray.png,,
SHULKER_BOX_LIME,LIME_SHULKER_BOX,Hellgrüne Shulker-Kiste,customfont/all_items/shulker_box_lime.png,,
SHULKER_BOX_MAGENTA,MAGENTA_SHULKER_BOX,Magenta Shulker-Kiste,customfont/all_items/shulker_box_magenta.png,,
SHULKER_BOX_ORANGE,ORANGE_SHULKER_BOX,Orange Shulker-Kiste,customfont/all_items/shulker_box_orange.png,,
SHULKER_BOX_PINK,PINK_SHULKER_BOX,Rosa Shulker-Kiste,customfont/all_items/shulker_box_pink.png,,
SHULKER_BOX_PURPLE,PURPLE_SHULKER_BOX,Violette Shulker-Kiste,customfont/all_items/shulker_box_purple.png,,
SHULKER_BOX_RED,RED_SHULKER_BOX,Rote Shulker-Kiste,customfont/all_items/shulker_box_red.png,,
SHULKER_BOX_WHITE,WHITE_SHULKER_BOX,Weiße Shulker-Kiste,customfont/all_items/shulker_box_white.png,,
SHULKER_BOX_YELLOW,YELLOW_SHULKER_BOX,Gelbe Shulker-Kiste,customfont/all_items/shulker_box_yellow.png,,
SHULKER_SHELL,SHULKER_SHELL,Shulker-Schale,item/shulker_shell.png,,
SLIME_BALL,SLIME_BALL,Schleimball,item/slime_ball.png,,
SLIME_BLOCK,SLIME_BLOCK,Schleimblock,customfont/all_items/slime_block.png,,
SMITHING_TABLE,SMITHING_TABLE,Schmiedetisch,customfont/all_items/smithing_table.png,,
SMOKER,SMOKER,Räucherofen,customfont/all_items/smoker.png,,
SMOOTH_BASALT,SMOOTH_BASALT,Glatter Basalt,customfont/all_items/smooth_basalt.png,,
SMOOTH_QUARTZ,SMOOTH_QUARTZ,Glatter Quartzblock,customfont/all_items/smooth_quartz.png,,
SMOOTH_QUARTZ_SLAB,SMOOTH_QUARTZ_SLAB,Glatte Quarzstufe,customfont/all_items/slab_quartz.png,,
SMOOTH_QUARTZ_STAIRS,SMOOTH_QUARTZ_STAIRS,Glatte Quartztreppe,customfont/all_items/stairs_quartz.png,,
SMOOTH_RED_SANDSTONE,SMOOTH_RED_SANDSTONE,Glatter roter Sandstein,customfont/all_items/smooth_red_sandstone.png,,
SMOOTH_RED_SANDSTONE_SLAB,SMOOTH_RED_SANDSTONE_SLAB,Glatte rote Sandsteinstufe,customfont/all_items/slab_red_smooth_sandstone.png,,
SMOOTH_RED_SANDSTONE_STAIRS,SMOOTH_RED_SANDSTONE_STAIRS,Glatte rote Sandsteintreppe,customfont/all_items/stairs_red_sandstone_smooth.png,,
SMOOTH_SANDSTONE,SMOOTH_SANDSTONE,Glatter Sandstein,customfont/all_items/smooth_sandstone.png,,
SMOOTH_SANDSTONE_SLAB,SMOOTH_SANDSTONE_SLAB,Glatte Sandsteinstufe,customfont/all_items/slab_smooth_sandstone.png,,
SMOOTH_SANDSTONE_STAIRS,SMOOTH_SANDSTONE_STAIRS,Glatte Sandsteintreppe,customfont/all_items/stairs_sandstone_smooth.png,,
SMOOTH_STONE,SMOOTH_STONE,Glatter Stein,customfont/all_items/smooth_stone.png,,
SMOOTH_STONE_SLAB,SMOOTH_STONE_SLAB,Glatte Steinstufe,customfont/all_items/slab_smooth_stone.png,,
SNIFFER_EGG,SNIFFER_EGG,Schnüffler-Ei,item/sniffer_egg.png,,
SNOW,SNOW,Schnee,customfont/all_items/snow.png,,
SNOW_BLOCK,SNOW_BLOCK,Schneeblock,customfont/all_items/snow_block.png,,
SNOWBALL,SNOWBALL,Schneeball,item/snowball.png,,
SOUL_CAMPFIRE,SOUL_CAMPFIRE,Seelenlagerfeuer,customfont/all_items/soul_campfire.png,,
SOUL_LANTERN,SOUL_LANTERN,Seelenlaterne,item/soul_lantern.png,,
SOUL_SAND,SOUL_SAND,Seelensand,customfont/all_items/soul_sand.png,,
SOUL_SOIL,SOUL_SOIL,Seelenerde,customfont/all_items/soul_soil.png,,
SOUL_TORCH,SOUL_TORCH,Seelenfackel,block/soul_torch.png,,
SPECTRAL_ARROW,SPECTRAL_ARROW,Spektralpfeil,item/spectral_arrow.png,,
SPIDER_EYE,SPIDER_EYE,Spinnenauge,item/spider_eye.png,,
SPONGE,SPONGE,Schwamm,customfont/all_items/sponge.png,,
SPONGE_WET,WET_SPONGE,Nasser Schwamm,customfont/all_items/wet_sponge.png,,
SPORE_BLOSSOM,SPORE_BLOSSOM,Sporenblüte,customfont/all_items/spore_blossom.png,,
SPRUCE_BOAT,SPRUCE_BOAT,Fichtenholzboot,item/spruce_boat.png,,
SPRUCE_BUTTON,SPRUCE_BUTTON,Fichtenholzknopf,customfont/all_items/button_spruce.png,,
SPRUCE_CHEST_BOAT,SPRUCE_CHEST_BOAT,Fichtenholztruhenboot,item/spruce_chest_boat.png,,
SPRUCE_DOOR,SPRUCE_DOOR,Fichtenholztür,item/spruce_door.png,,
SPRUCE_FENCE,SPRUCE_FENCE,Fichtenholzzaun,customfont/all_items/fence_spruce.png,,
SPRUCE_FENCE_GATE,SPRUCE_FENCE_GATE,Fichtenholzzauntor,customfont/all_items/fence_gate_spruce.png,,
SPRUCE_HANGING_SIGN,SPRUCE_HANGING_SIGN,Fichtenholzhängeschild,item/spruce_hanging_sign.png,,
SPRUCE_LEAVES,SPRUCE_LEAVES,Fichtennadeln,customfont/all_items/spruce_leaves.png,,
SPRUCE_LOG,SPRUCE_LOG,Fichtenstamm,customfont/all_items/spruce_log.png,,
SPRUCE_LOG_STRIPPED,STRIPPED_SPRUCE_LOG,Entrindeter Fichtenstamm,customfont/all_items/stripped_spruce_log.png,,
SPRUCE_PLANKS,SPRUCE_PLANKS,Fichtenholzbretter,customfont/all_items/spruce_planks.png,,
SPRUCE_PRESSURE_PLATE,SPRUCE_PRESSURE_PLATE,Fichtenholzdruckplatte,customfont/all_items/pressure_plate_spruce.png,,
SPRUCE_SAPLING,SPRUCE_SAPLING,Fichtensetzling,block/spruce_sapling.png,,
SPRUCE_SIGN,SPRUCE_SIGN,Fichtenholzschild,item/spruce_sign.png,,
SPRUCE_SLAB,SPRUCE_SLAB,Fichtenholzstufe,customfont/all_items/slab_spruce.png,,
SPRUCE_STAIRS,SPRUCE_STAIRS,Fichtenholztreppe,customfont/all_items/stairs_spruce.png,,
SPRUCE_TRAPDOOR,SPRUCE_TRAPDOOR,Fichtenholztreppe,customfont/all_items/trapdoor_spruce.png,,
SPRUCE_WOOD,SPRUCE_WOOD,Fichtenholz,customfont/all_items/spruce_wood.png,,
SPRUCE_WOOD_STRIPPED,STRIPPED_SPRUCE_WOOD,Entrindetes Fichtenholz,customfont/all_items/stripped_spruce_wood.png,,
SPYGLASS,SPYGLASS,Fernrohr,item/spyglass.png,,
STAINED_GLASS_BLACK,BLACK_STAINED_GLASS,Schwarzes Glas,customfont/all_items/stained_glass_black.png,,
STAINED_GLASS_BLUE,BLUE_STAINED_GLASS,Blaues Glas,customfont/all_items/stained_glass_blue.png,,
STAINED_GLASS_BROWN,BROWN_STAINED_GLASS,Braunes Glas,customfont/all_items/stained_glass_brown.png,,
STAINED_GLASS_CYAN,CYAN_STAINED_GLASS,Türkises Glas,customfont/all_items/stained_glass_cyan.png,,
STAINED_GLASS_GRAY,GRAY_STAINED_GLASS,Graues Glas,customfont/all_items/stained_glass_gray.png,,
STAINED_GLASS_GREEN,GREEN_STAINED_GLASS,Grünes Glas,customfont/all_items/stained_glass_green.png,,
STAINED_GLASS_LIGHT_BLUE,LIGHT_BLUE_STAINED_GLASS,Hellblaues Glas,customfont/all_items/stained_glass_light_blue.png,,
STAINED_GLASS_LIGHT_GRAY,LIGHT_GRAY_STAINED_GLASS,Hellgraues Glas,customfont/all_items/stained_glass_light_gray.png,,
STAINED_GLASS_LIME,LIME_STAINED_GLASS,Hellgrünes Glas,customfont/all_items/stained_glass_lime.png,,
STAINED_GLASS_MAGENTA,MAGENTA_STAINED_GLASS,Magenta Glas,customfont/all_items/stained_glass_magenta.png,,
STAINED_GLASS_ORANGE,ORANGE_STAINED_GLASS,Oranges Glas,customfont/all_items/stained_glass_orange.png,,
STAINED_GLASS_PANE_BLACK,BLACK_STAINED_GLASS_PANE,Schwarze Glasscheibe,block/black_stained_glass.png,,
STAINED_GLASS_PANE_BLUE,BLUE_STAINED_GLASS_PANE,Blaue Glasscheibe,block/blue_stained_glass.png,,
STAINED_GLASS_PANE_BROWN,BROWN_STAINED_GLASS_PANE,Braune Glasscheibe,block/brown_stained_glass.png,,
STAINED_GLASS_PANE_CYAN,CYAN_STAINED_GLASS_PANE,Türkise Glasscheibe,block/cyan_stained_glass.png,,
STAINED_GLASS_PANE_GRAY,GRAY_STAINED_GLASS_PANE,Graue Glasscheibe,block/gray_stained_glass.png,,
STAINED_GLASS_PANE_GREEN,GREEN_STAINED_GLASS_PANE,Grüne Glasscheibe,block/green_stained_glass.png,,
STAINED_GLASS_PANE_LIGHT_BLUE,LIGHT_BLUE_STAINED_GLASS_PANE,Hellblaue Glasscheibe,block/light_blue_stained_glass.png,,
STAINED_GLASS_PANE_LIGHT_GRAY,LIGHT_GRAY_STAINED_GLASS_PANE,Hellgraue Glasscheibe,block/light_gray_stained_glass.png,,
STAINED_GLASS_PANE_LIME,LIME_STAINED_GLASS_PANE,Hellgrüne Glasscheibe,block/lime_stained_glass.png,,
STAINED_GLASS_PANE_MAGNETA,MAGENTA_STAINED_GLASS_PANE,Magenta Glasscheibe,block/magenta_stained_glass.png,,
STAINED_GLASS_PANE_ORANGE,ORANGE_STAINED_GLASS_PANE,Orange Glasscheibe,block/orange_stained_glass.png,,
STAINED_GLASS_PANE_PINK,PINK_STAINED_GLASS_PANE,Rosa Glasscheibe,block/pink_stained_glass.png,,
STAINED_GLASS_PANE_PURPLE,PURPLE_STAINED_GLASS_PANE,Violette Glasscheibe,block/purple_stained_glass.png,,
